request_id,complexity,z,query_tokens,answer_need_tokens,freshness_sensitive,rag_tokens,rag_confidence,requirement_json,rag_coverage_json
1000229,complex,0.8314023756272143,867,1450,True,4835,0.23844832812078282,"[0.0, 0.2647471497716976, 0.11982418422633806, 0.15871400050970616, 0.3923962804070736, 0.06431838508518449]","[0.09451798139013931, 0.3569129443834849, 0.4014115114002041, 0.38525463621156525, 0.174335883447927, 0.36072415501518423]"
1000230,medium,0.3984363609783744,440,920,False,2878,0.5745249410389587,"[0.056985749867019514, 0.7821588625433146, 0.1608553875896659, 0.0, 0.0, 0.0]","[0.6690831958027783, 0.5530216732139732, 0.6873089924671287, 0.16758869457852535, 0.18373645659609772, 0.143885662896233]"
1000231,medium,0.4629090782335338,715,920,False,3037,0.4515765721179723,"[0.0, 0.3159281388109947, 0.6555241267403485, 0.02854773444865686, 0.0, 0.0]","[0.15046139871246506, 0.4457088631730057, 0.3934352768571348, 0.6007354914757297, 0.155592845140558, 0.2113857276696787]"
1000232,simple,0.2858838075366578,314,520,False,1407,0.7165957735113287,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.19720716864298907, 0.24823966864247607, 0.23540046795343747, 0.2094748416823714, 0.7549620171456121, 0.2195265237367266]"
1000233,medium,0.4446442441140177,636,920,True,2419,0.598292827905657,"[0.2890991664577315, 0.0, 0.0, 0.0, 0.0, 0.7109008335422686]","[0.2968977969546945, 0.17085894661820752, 0.22538355080989386, 0.15316189882655684, 0.14216467322167972, 0.6708962243331288]"
1000234,complex,0.86166802558158,1046,1450,True,3686,0.3825002117924292,"[0.0, 0.0, 0.0, 0.13401879120132262, 0.7094778162090809, 0.1565033925895965]","[0.05859511467746333, 0.1262976887833419, 0.08725373086858192, 0.448226622356108, 0.3715815186513603, 0.2909340411920369]"
1000235,simple,0.17354209778347263,200,520,False,1270,0.8418971422857917,"[0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0]","[0.23776501231645283, 0.21009197647682157, 0.8388052800185728, 0.2847149355085029, 0.18222174785586628, 0.2745923069705797]"
1000236,complex,0.8534352792432254,1508,1450,False,4881,0.2919783412468969,"[0.17088225405606747, 0.3178482609104655, 0.054927030211183454, 0.0, 0.15980887173766464, 0.296533583084619]","[0.46172178990100743, 0.3363536097388208, 0.08305403830030444, 0.10969723220808075, 0.4888118348808087, 0.42937275969967115]"
1000237,simple,0.2523739354613312,246,520,False,1474,0.7993231533926204,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.1955376118978893, 0.1647240472058186, 0.22433733018387458, 0.26189818674985804, 0.801157005490101, 0.2061776619720397]"
1000238,simple,0.27534839269497297,195,520,False,1700,0.8567500750086686,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2331789880863773, 0.23998637019934355, 0.19100903043217238, 0.22005732753922813, 0.839742381364582, 0.24114300071623343]"
1000239,simple,0.08403350512786423,300,520,False,1345,0.9525966384818607,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.22012383731091603, 0.268600020105712, 0.18576562194773577, 0.27969000783151815, 0.23503776804457857, 0.8860257131513724]"
1000240,medium,0.47667006102669174,629,920,False,2497,0.507598586022435,"[0.04336307998878522, 0.0, 0.5193489821609628, 0.0, 0.0, 0.43728793785025194]","[0.47247125159872927, 0.13727121836530345, 0.4755690574947671, 0.10657489463193558, 0.20500491444869154, 0.6461768783016066]"
1000241,complex,0.9287567114383731,1262,1450,True,4779,0.2144709445256254,"[0.40597289878954923, 0.02876257723092843, 0.0, 0.290485868558951, 0.028145737789981216, 0.24663291763059017]","[0.28667103947526373, 0.32762312462441867, 0.0756794657390629, 0.3446651073929173, 0.3021110967323979, 0.3842617550769576]"
1000242,medium,0.6391616876321492,367,920,False,3497,0.5328671550901926,"[0.6551495528947385, 0.0, 0.0, 0.022032125708071813, 0.0, 0.32281832139718963]","[0.6699902975035887, 0.15492331717764254, 0.09436594118825789, 0.6936101526284598, 0.22008163372102663, 0.47935183773687573]"
1000243,medium,0.4687933832650184,673,920,True,2224,0.46089651781837127,"[0.2566406801430484, 0.0, 0.0, 0.0, 0.0, 0.7433593198569516]","[0.32589334961897315, 0.2285748918598321, 0.12366369915730957, 0.22008192276194452, 0.14324970110507132, 0.6041157197009941]"
1000244,medium,0.5413617048679263,676,920,False,2450,0.4522523368824592,"[0.0, 0.0, 0.842665349698853, 0.0, 0.15733465030114704, 0.0]","[0.16836217085788033, 0.15869874038503026, 0.537817039756274, 0.16924198708299215, 0.6178195289973231, 0.14706280670567493]"
1000245,medium,0.6205597638407472,648,920,False,3212,0.6061142747696455,"[0.386637674096457, 0.0, 0.0, 0.0, 0.20643514489250767, 0.4069271810110352]","[0.5966442002379166, 0.13772297123036428, 0.18550330802445428, 0.19894137802456166, 0.6556807381866074, 0.4596495685126157]"
1000246,simple,0.17549569405437496,322,520,False,1697,0.3598129851163171,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2746130631512036, 0.2226294033997049, 0.27177456965410096, 0.21343986189547234, 0.507960895090791, 0.2128005845897978]"
1000247,complex,0.8752474864836898,969,1450,True,3456,0.22062631916694098,"[0.0, 0.45901034558036197, 0.39901678152211734, 0.0, 0.0, 0.1419728728975208]","[0.08688903766125942, 0.17305446259975885, 0.3875282526458197, 0.11163955407019607, 0.1214354993726744, 0.3799992190752888]"
1000248,complex,0.7742139471493358,1093,1450,False,4600,0.40351432464292925,"[0.2770960032319532, 0.048408466808423166, 0.19462098806795664, 0.059619494933732066, 0.0, 0.42025504695793486]","[0.3308059983375819, 0.4974645537032173, 0.3521937753855069, 0.42104281924425785, 0.09484157860776823, 0.46697207325271517]"
1000249,complex,0.7194256791186119,1255,1450,False,4888,0.3925278134900365,"[0.0545102110858613, 0.32508943132420265, 0.30792404337639634, 0.2357933329525132, 0.0, 0.07668298126102636]","[0.3980512815372491, 0.5830451701481566, 0.35186400832656584, 0.4053254090970106, 0.07475108427209977, 0.2578908057622401]"
1000250,simple,0.1074325753638173,327,520,False,1114,0.9218869448789428,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.22225323056161472, 0.9230176848492867, 0.288, 0.17167925735706885, 0.17913283673604477, 0.27390829094598307]"
1000251,simple,0.12270112729524998,236,520,False,1496,0.9620111662921055,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.19467343135663576, 0.16346579068778425, 0.24052541717447515, 0.2160600684348926, 0.8774161511980721, 0.19181316193233341]"
1000252,simple,0.11751213286867322,326,520,False,1227,0.8574760660449415,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.24920253136336062, 0.24965015436135163, 0.2544194324916463, 0.19815582944581062, 0.7814921017938662, 0.23853625958152444]"
1000253,simple,0.22110475908566607,333,520,False,1413,0.6851128817997112,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.1776731635417134, 0.288, 0.7186276726734595, 0.2516563207001701, 0.2827754124326423, 0.25610565533260193]"
1000254,medium,0.5825192449028043,731,920,True,2589,0.43915565035878196,"[0.0, 0.5966290754018653, 0.0, 0.0, 0.0, 0.40337092459813473]","[0.19788586882874834, 0.5419777471237476, 0.14962532010244056, 0.16304525090019312, 0.19544546159062465, 0.5317927346576489]"
1000255,complex,0.979272521804345,1158,1450,False,3807,0.4119511012610573,"[0.35515682382942443, 0.0, 0.0, 0.1194710732855655, 0.12106186015516365, 0.4043102427298464]","[0.387154864577524, 0.13848391854814812, 0.05372428671431091, 0.5589187460139469, 0.5702354983359209, 0.3353680046044063]"
1000256,simple,0.23490950136966227,238,520,False,1776,0.7245784508084526,"[0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0]","[0.2668044748370248, 0.24840351786323472, 0.7268610114235576, 0.2123189340534865, 0.1746551476427978, 0.2543702389511494]"
1000257,simple,0.25090999671996134,308,520,False,1497,0.8449223320387514,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.27304987793700913, 0.16418691592229817, 0.217901482710347, 0.8609249407066314, 0.2122442076783004, 0.21662716349810662]"
1000258,medium,0.471004127828425,479,920,False,2035,0.5257858617735355,"[0.6147100607168006, 0.0, 0.38528993928319943, 0.0, 0.0, 0.0]","[0.5873092661350249, 0.13147863228002918, 0.4930042928369749, 0.19597645392906476, 0.13242587389465857, 0.14973319680746916]"
1000259,medium,0.6747534470453249,407,920,False,2541,0.6492386994073621,"[0.0, 0.0, 0.0, 0.3619973910968365, 0.6380026089031635, 0.0]","[0.20555057601720733, 0.14965036408205606, 0.1369434595238797, 0.4939139893232322, 0.7673969660256779, 0.14104775941077488]"
1000260,complex,0.7533561157746373,1266,1450,True,3305,0.3372539247698439,"[0.05719277229967331, 0.5577095313130843, 0.0, 0.0, 0.0, 0.38509769638724256]","[0.3122827610934467, 0.5421698851771565, 0.136554071517324, 0.06580912047526596, 0.10005561251504448, 0.3138583905826764]"
1000261,simple,0.26199644591920035,221,520,False,1502,0.6952647465154623,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.2283609700299715, 0.7265865775265127, 0.22710504920059643, 0.25455889129171766, 0.22105421937904887, 0.22275916018630984]"
1000262,medium,0.4835159770082846,427,920,False,2429,0.3773736195184521,"[0.0, 0.0, 0.0, 0.0, 0.0646298253993486, 0.9353701746006513]","[0.14656494955188182, 0.1544016243113851, 0.14706319185336147, 0.1537807518850817, 0.44510225360483063, 0.3839874825143783]"
1000263,simple,0.14217530590115687,239,520,False,1623,0.7026093267957035,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.270858052213054, 0.21564361223135695, 0.24507410060903664, 0.7485781483118, 0.21866600350102025, 0.2533980912390534]"
1000264,simple,0.3179409751528039,171,520,False,1623,0.7201049342234329,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.18064239487990133, 0.23930181112425172, 0.19222720248949035, 0.6994312441444096, 0.2540333170966473, 0.24226316313193036]"
1000265,medium,0.4427025243764306,712,920,False,2390,0.5186720576067213,"[0.0, 0.0, 0.9746890851956175, 0.0, 0.025310914804382554, 0.0]","[0.16136140069893012, 0.14992469700985034, 0.5985939906999266, 0.18211429439436452, 0.4956560538191166, 0.16365101217169425]"
1000266,complex,0.9660775580458799,1525,1450,False,4803,0.14033826782981854,"[0.16892033852920213, 0.024979162859344997, 0.24573320353838313, 0.09937603337022682, 0.0, 0.460991261702843]","[0.36026176160026213, 0.3186994815977834, 0.3858677025570151, 0.15998557204555833, 0.15220477979445454, 0.17898134081531622]"
1000267,medium,0.5719078492559269,415,920,True,3118,0.44357659481683515,"[0.556282681420055, 0.0, 0.09653429472679806, 0.0, 0.0, 0.3471830238531469]","[0.4072577175969273, 0.16136601123117061, 0.6229008985517807, 0.12326305847044385, 0.21993030794585275, 0.4678881059423653]"
1000268,complex,0.7223952668921693,908,1450,False,3375,0.39192187728345385,"[0.0, 0.6597216953409732, 0.3184157673825311, 0.0, 0.0, 0.02186253727649579]","[0.04247599704242175, 0.37586477313502464, 0.5111213599425983, 0.12462118142249473, 0.08581823695178122, 0.2420149940883631]"
1000269,simple,0.3358946975303248,228,520,False,1603,0.794025338241198,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.22450023450963763, 0.2250918852969389, 0.28740716617745066, 0.20486048602078127, 0.7828683285725212, 0.2563655053892827]"
1000270,medium,0.3917255970088215,422,920,False,2075,0.6148609387488245,"[0.0, 0.7704373822299198, 0.0, 0.0, 0.22956261777008027, 0.0]","[0.1404670021884464, 0.5885353617326856, 0.1912201542607153, 0.2232465646661749, 0.6997077864459674, 0.16611985536793933]"
1000271,simple,0.3198210706431771,397,520,False,1304,0.5386290670676528,"[0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0]","[0.2849380319858759, 0.15551888275518835, 0.6091502456919157, 0.22538913320872372, 0.22282130322219731, 0.24492230510582175]"
1000272,medium,0.4889961710459666,428,920,True,2368,0.3447100838800621,"[0.4075508654639159, 0.0, 0.0, 0.0, 0.0, 0.592449134536084]","[0.16050186662871527, 0.12594373941502698, 0.1443159084635985, 0.18702005063813104, 0.10290998441102778, 0.408427499618368]"
1000273,medium,0.658960602405346,737,920,False,2331,0.36541032943750823,"[0.0, 0.8830495777995157, 0.0, 0.0, 0.0, 0.11695042220048435]","[0.16857272044201135, 0.40847655370483216, 0.14697258607529554, 0.18791503610058313, 0.125753630008047, 0.5127260529790666]"
1000274,medium,0.5206676992056212,488,920,False,2251,0.46429020996210973,"[0.21673885719455, 0.7832611428054499, 0.0, 0.0, 0.0, 0.0]","[0.6772073385920994, 0.3580898289313108, 0.19015775354387837, 0.17640352761231215, 0.10771769626540346, 0.08794640712018414]"
1000275,simple,0.12334423060390487,230,520,False,1088,0.9972368415827886,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.288, 0.1759711241393133, 0.9478594970376921, 0.22097158196192845, 0.20079623984538283, 0.26137952616892335]"
1000276,medium,0.5247184685231254,457,920,False,2762,0.4843889024091941,"[0.0, 0.5681847489581443, 0.0, 0.18902240919857333, 0.24279284184328226, 0.0]","[0.17123224469200582, 0.5932132384464092, 0.17604247586138932, 0.5848950936044971, 0.5862816747968951, 0.16824928727073368]"
1000277,complex,0.7908871838316862,1235,1450,False,4515,0.4541903919461181,"[0.33915704405146907, 0.20740364658492505, 0.022630026244835764, 0.0, 0.34858368743014445, 0.08222559568862559]","[0.5029052306872456, 0.3207331074440174, 0.3587147858865281, 0.09476169135652354, 0.4885331060428108, 0.4441785636824777]"
1000278,complex,0.7105890422700036,1295,1450,True,4580,0.36866137552901124,"[0.04642610198416589, 0.2972159041994927, 0.0, 0.13714685917378974, 0.28798720745614037, 0.23122392718641138]","[0.3137208698846125, 0.433018433847841, 0.13877850797990557, 0.3897314300885245, 0.21798109513365424, 0.5120827285030026]"
1000279,simple,0.13210034322757427,295,520,False,1019,0.6877586825401902,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.2568084098969522, 0.2285824045371306, 0.28215412095712, 0.26037225202985437, 0.24644362460922686, 0.6555372065420143]"
1000280,medium,0.5189208102303781,644,920,False,3231,0.6549377917050786,"[0.0, 0.144761625503308, 0.0, 0.0, 0.5989081907292753, 0.2563301837674166]","[0.1334821452060236, 0.6040604139825027, 0.1724473706701387, 0.16436472837058894, 0.7410195153766529, 0.5231114558715817]"
1000281,medium,0.5124904510800838,746,920,True,2939,0.4486293982836253,"[0.1120100902621528, 0.46926906951404, 0.0, 0.0, 0.0, 0.4187208402238073]","[0.2738989116766218, 0.43029592457952126, 0.17043867352284786, 0.1563756831891435, 0.13391350566295518, 0.4852266177681373]"
1000282,medium,0.3965808855669316,714,920,False,2393,0.7346246433456104,"[0.0, 0.0, 0.9830659128547447, 0.016934087145255433, 0.0, 0.0]","[0.21838316301693564, 0.18404155220986637, 0.7117328023823407, 0.4814206491657934, 0.1722864424425987, 0.18815874155876117]"
1000283,simple,0.2184794349562641,180,520,False,2068,0.8687000404180623,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.24486156365951647, 0.24295805601565817, 0.2234641596227257, 0.24095004812787071, 0.8872433923432055, 0.2167343139772482]"
1000284,simple,0.16124536015848187,258,520,True,1082,0.53331064050853,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5499658409469063, 0.25096708799301537, 0.231724446956656, 0.2863360570987698, 0.24804944479642907, 0.22949843354559638]"
1000285,medium,0.4982731521626015,760,920,True,3028,0.4498468900945086,"[0.10937902832713171, 0.0, 0.0, 0.7049219108144045, 0.0, 0.18569906085846374]","[0.325035440720507, 0.16629451472035092, 0.18056712186836868, 0.45914827303937067, 0.2116296172005366, 0.5563655940081087]"
1000286,medium,0.6063434539719629,478,920,False,3377,0.4934136494828845,"[0.0, 0.3391425195688888, 0.0, 0.5975520137961677, 0.0, 0.06330546663494362]","[0.1538865545774359, 0.49240498026293283, 0.17890624482513967, 0.5482117982386355, 0.20045549488742687, 0.6581582755385803]"
1000287,medium,0.3551393638337077,558,920,False,2396,0.5421420454475816,"[0.0, 0.08395139049992367, 0.9160486095000763, 0.0, 0.0, 0.0]","[0.13598767121211258, 0.732005989101737, 0.6163514063496853, 0.21626485567018763, 0.1893991254623529, 0.11592653198240652]"
1000288,simple,0.09090344593906598,172,520,False,1152,0.7139701809265616,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.21603538465276445, 0.24113430447511836, 0.1914545591845613, 0.7385016497013498, 0.27980216758143317, 0.2680859186188607]"
1000289,medium,0.6029821523067119,726,920,False,3489,0.744164740640155,"[0.11796410232657714, 0.0, 0.6779389451072109, 0.0, 0.0, 0.20409695256621183]","[0.4920935604817254, 0.1638566997522849, 0.6940845773163611, 0.18990591674553992, 0.14798935074516423, 0.6696818944693606]"
1000290,medium,0.638473625342748,558,920,False,2901,0.5654075406143959,"[0.0, 0.9726813519625724, 0.0, 0.027318648037427583, 0.0, 0.0]","[0.18046242382315433, 0.6047082197357734, 0.1965354889393129, 0.5999672064742454, 0.19970913705929105, 0.2010151854946808]"
1000291,simple,0.28947900129808646,427,520,True,1665,1.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.23887059176957756, 0.96, 0.1737796623205269, 0.18624754998229634, 0.24363207531315637, 0.21408461450796776]"
1000292,medium,0.5590004664879673,428,920,True,2888,0.43982846388001695,"[0.5968056360705772, 0.0, 0.0, 0.3455537302462592, 0.0, 0.05764063368316368]","[0.3352865038574886, 0.12935428222902337, 0.23998003467959944, 0.7358822151579326, 0.14286007875460013, 0.5686518147497364]"
1000293,complex,0.9566629296357164,777,1450,False,3341,0.32252283155750794,"[0.09582906893270793, 0.0, 0.0, 0.3883690557809682, 0.0, 0.5158018752863239]","[0.26379887556269244, 0.07977715697607853, 0.1177765125915044, 0.4607662735108806, 0.06473516063346786, 0.3194270959571869]"
1000294,medium,0.4501926108669803,813,920,True,2713,0.4435957442504482,"[0.6075998167302167, 0.0, 0.0, 0.11903524636919112, 0.0, 0.273364936900592]","[0.398108742125455, 0.22590601442784142, 0.20404865745860726, 0.7538915485338363, 0.11266843732947004, 0.43110862136940986]"
1000295,medium,0.37287088092540177,710,920,False,2124,0.577180366013824,"[0.0, 0.5411447635217896, 0.45885523647821025, 0.0, 0.0, 0.0]","[0.1310407744433594, 0.5917888845059176, 0.48257945410823827, 0.1623964184336665, 0.24714722258138516, 0.1523827856366207]"
1000296,medium,0.4868034110048237,408,920,True,2756,0.5547053793427165,"[0.0, 0.0, 0.1449801476432059, 0.0, 0.3100628942018812, 0.5449569581549129]","[0.16920637159822963, 0.15712693057374363, 0.40776012107482196, 0.22136661808462357, 0.6047841093881419, 0.5966100521408415]"
1000297,medium,0.5554363693400134,796,920,False,2718,0.30821809260036337,"[0.4359771995939314, 0.0, 0.0, 0.5640228004060686, 0.0, 0.0]","[0.5342735192719603, 0.13426684868627245, 0.14126002682667893, 0.35405433215151805, 0.1816540097590531, 0.18263938677350927]"
1000298,complex,0.7927085750796055,852,1450,False,4594,0.3532901596071149,"[0.08742034366388289, 0.22518069398496218, 0.11545503111864185, 0.0, 0.21800828330390035, 0.3539356479286126]","[0.3517332668099429, 0.43915146369783603, 0.3062817719542533, 0.10776205092404423, 0.3371708089266894, 0.604522323316673]"
1000299,complex,0.9412815707337838,921,1450,True,3955,0.18463171993908992,"[0.40732380894292086, 0.0, 0.0, 0.3593540472721251, 0.0, 0.23332214378495414]","[0.17781822708509473, 0.116120106908183, 0.06506149510578897, 0.45637490621919197, 0.08420276239147603, 0.1997267060372125]"
1000300,medium,0.35899352550518715,733,920,True,1943,0.5480808030633314,"[0.0, 0.0, 0.39990070391330956, 0.0, 0.0, 0.6000992960866904]","[0.15316348880331432, 0.16636640334891672, 0.5403029576928066, 0.18032493402412217, 0.16724672546417924, 0.7284315864212342]"
1000301,simple,0.3225778918612151,261,520,False,1581,0.6704685607839133,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.23776838242225704, 0.7134008010906553, 0.20373496941338962, 0.26604880231742134, 0.21457383301434163, 0.22460763911632295]"
1000302,complex,0.7065252694038379,1178,1450,False,4112,0.3476213845001575,"[0.0, 0.31193203447863477, 0.37895808271026676, 0.061737782913287506, 0.24737209989781106, 0.0]","[0.16781014909019495, 0.2705278898879878, 0.3264574797398152, 0.3348849056120984, 0.3045205675980375, 0.13083396303718367]"
1000303,complex,0.8215524542987445,1183,1450,False,4522,0.12947468849034072,"[0.09592237726029254, 0.05928915087299851, 0.7208558721606344, 0.018388910766936408, 0.10554368893913812, 0.0]","[0.25773807246506647, 0.49214653104551515, 0.14226074934265254, 0.3604108278827116, 0.33326751735771926, 0.08042137657240211]"
1000304,simple,0.2792322037655344,292,520,False,1523,0.9893428769905611,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8290559265751157, 0.23811818967200796, 0.23216095564702027, 0.1905028829940069, 0.21840099275344968, 0.22907829910184999]"
1000305,simple,0.2449656991291586,401,520,False,1398,0.7660604349811893,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.21330099982013126, 0.16720281929848937, 0.23292476172245857, 0.778344839965166, 0.22062128410960286, 0.24166932641607938]"
1000306,complex,0.9403516280348752,1421,1450,False,4318,0.20251674741125572,"[0.23950342875533837, 0.21884763311402117, 0.2767968712418997, 0.2648520668887407, 0.0, 0.0]","[0.35851186614173786, 0.3109399978614234, 0.31970073945892147, 0.27013705031509444, 0.09163172494641858, 0.12977331471181525]"
1000307,medium,0.6582590220511584,463,920,False,2027,0.43268751588769483,"[0.0, 0.0, 0.0, 0.6368996166747533, 0.36310038332524686, 0.0]","[0.15617399015610398, 0.17972478356787167, 0.11559697667635528, 0.5546298942462733, 0.620762445680671, 0.1328932373957226]"
1000308,simple,0.21235348240405255,244,520,False,1093,0.756828792057692,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.18934098233686997, 0.7811510589849361, 0.18055505074663286, 0.22795066926572383, 0.2060139617877854, 0.24607090404651877]"
1000309,simple,0.24479944849549473,318,520,False,1234,0.7755255713834792,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.2771797976418509, 0.23465901303090603, 0.795029951433026, 0.18572094782330825, 0.19594878636747629, 0.20807208996456425]"
1000310,complex,0.9471906797548696,1048,1450,True,5051,0.2189684819419837,"[0.4703439630264041, 0.04927872516431939, 0.16023173657060616, 0.20375358526064696, 0.11639198997802341, 0.0]","[0.20245074425834728, 0.27919479455996543, 0.5795716736641663, 0.19543203600388065, 0.43142636014969443, 0.11939337857481516]"
1000311,simple,0.31131350402420516,249,520,False,1398,0.7961752781550927,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.237543588318815, 0.22001082860210344, 0.25935112125491294, 0.7415488929368862, 0.20271404153556097, 0.21237215041407204]"
1000312,complex,0.8826582817380553,1135,1450,False,4197,0.18393243175922688,"[0.14214268053030507, 0.0, 0.09784685157024424, 0.0, 0.5886010858693127, 0.17140938203013784]","[0.3504215767548793, 0.14009833004025316, 0.1921444180662389, 0.14317252129872016, 0.24561011512904968, 0.26576734055735335]"
1000313,medium,0.38849766613734116,611,920,False,2936,0.4415733805918768,"[0.0, 0.10771652263045456, 0.0, 0.2834490607945006, 0.6088344165750448, 0.0]","[0.18091216009467156, 0.3962414966875742, 0.17047225720621198, 0.7113265407263151, 0.5694475418736389, 0.181173387258826]"
1000314,simple,0.3150701002360721,195,520,False,1495,0.7470875355679023,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.23562517507020306, 0.1849237522707647, 0.21730127992827708, 0.7030196097167936, 0.24073965615121432, 0.21652069753163644]"
1000315,medium,0.45469605814202835,544,920,False,2916,0.5835416636387319,"[0.0, 0.0, 0.4265526354424695, 0.0, 0.41873510470498415, 0.1547122598525463]","[0.14454726793787512, 0.18613958053847016, 0.5678864782029347, 0.24693477138730582, 0.550736327845273, 0.4534412181251903]"
1000316,simple,0.19965051457159927,249,520,False,1589,0.8379904844265006,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.22398170464916775, 0.2166704151148496, 0.1898391644351706, 0.19438146641994064, 0.2212701685179598, 0.7069252078543231]"
1000317,simple,0.12717738729528316,270,520,False,1232,0.5848342112073183,"[0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0]","[0.16102640899736073, 0.23722239036916884, 0.5832789620017174, 0.21613912184297215, 0.21796827241720831, 0.25953331895357123]"
1000318,simple,0.11186560649612513,386,520,False,1360,0.8489299753028521,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.24086836241638943, 0.2598923112331115, 0.21310897498052114, 0.20412547137346868, 0.8223599126950862, 0.24458031268193683]"
1000319,medium,0.4404930548426458,744,920,False,2892,0.45517169092635407,"[0.28298147653667355, 0.15733826901423606, 0.0, 0.0, 0.5596802544490903, 0.0]","[0.6321923114765575, 0.5147089625780036, 0.11808073949442474, 0.1756601022795298, 0.5691943285430278, 0.16249455490574094]"
1000320,simple,0.3308103554407061,411,520,False,1342,0.8634058433145735,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.2192718025734012, 0.22650428872458683, 0.8601880391923059, 0.19375874545840593, 0.2157965213130664, 0.26056570166348153]"
1000321,medium,0.3951538381241129,427,920,False,2299,0.572266462003499,"[0.16014557944960714, 0.0, 0.0, 0.0, 0.0, 0.8398544205503929]","[0.7334080145974872, 0.1787199373806935, 0.22659528950088229, 0.1596587185801987, 0.20526233798709653, 0.7279399969209989]"
1000322,simple,0.3041134820969575,354,520,False,1443,0.8649409274613735,"[0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0]","[0.23585641861022302, 0.2624487100803514, 0.8279151867059489, 0.18760966725383213, 0.22045017842470108, 0.19197811816645902]"
1000323,simple,0.2096727529313837,426,520,False,1632,0.8621804601253099,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.25132209104439823, 0.19409793821627508, 0.8686627106942377, 0.24204924831381872, 0.14935460955530117, 0.23768945677462258]"
1000324,complex,0.9499311665072026,1438,1450,True,3520,0.22171240461275915,"[0.0, 0.03502890949910142, 0.0, 0.0, 0.5054929473264137, 0.45947814317448477]","[0.11805181582336477, 0.5284191002444144, 0.12592318092030047, 0.13988500207038643, 0.39503005130549057, 0.14487838465773606]"
1000325,medium,0.5381496639958719,512,920,False,3115,0.6069589526690622,"[0.0, 0.0, 0.050204034382710254, 0.20588960653394264, 0.0, 0.7439063590833472]","[0.1713808121056143, 0.16786423276557552, 0.5080744178598559, 0.48135085424422336, 0.1885187719271133, 0.6302662199446828]"
1000326,simple,0.25096403180255106,406,520,False,1252,0.6604227459939523,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2265510740374106, 0.21496474168482158, 0.22413819816829042, 0.21077517045807967, 0.6201337001732493, 0.17562740356958492]"
1000327,medium,0.5972454976678927,506,920,False,2407,0.3607008588471581,"[0.0, 0.0, 0.18793907361635143, 0.0, 0.8120609263836486, 0.0]","[0.18047339526695805, 0.10993981711444266, 0.5130190603562641, 0.08658205223382641, 0.4951717486990677, 0.14310014949208075]"
1000328,medium,0.39811496009515057,741,920,False,2243,0.7839298723623027,"[0.0, 0.0, 0.0, 0.24674916721457632, 0.0, 0.7532508327854237]","[0.18686656556395065, 0.19919972447244264, 0.17283694598433322, 0.7999843213264471, 0.2195101511493096, 0.7166758000392307]"
1000329,medium,0.5014976827859161,491,920,False,3143,0.413573569149383,"[0.22083048924419504, 0.0, 0.6283405806338376, 0.15082893012196746, 0.0, 0.0]","[0.4776614856717927, 0.13151304766022476, 0.27565311859759145, 0.5051013841783093, 0.18125869874931375, 0.13754014960733638]"
